Date,Hour,Count,Count_B2,Temp_B2,Hum_B2,Weekday
2017-12-25,17,260,319,0.4,28,Mon
2017-12-25,18,237,272,0.4,27,Mon
2017-12-25,19,184,260,-0.7,29,Mon
2017-12-25,20,181,237,-1.6,33,Mon
2017-12-25,21,185,184,-1.8,41,Mon
2017-12-25,22,176,181,-2.1,49,Mon
2017-12-25,23,169,185,-1.7,51,Mon
2017-12-26,0,178,176,-1.3,53,Tue
2017-12-26,1,127,169,-1,55,Tue
2017-12-26,2,85,178,-1.4,58,Tue
2017-12-26,3,72,127,-1.5,62,Tue
2017-12-26,4,49,85,-2.1,69,Tue
2017-12-26,5,65,72,-2.6,70,Tue
2017-12-26,6,120,49,-2.6,72,Tue
2017-12-26,7,296,65,-2.9,77,Tue
2017-12-26,8,578,120,-2.8,73,Tue
2017-12-26,9,293,296,-2.9,73,Tue
2017-12-26,10,180,578,-2.7,68,Tue
2017-12-26,11,250,293,-2.8,52,Tue
2017-12-26,12,262,180,-2.2,36,Tue
2017-12-26,13,262,250,-2.1,28,Tue
2017-12-26,14,271,262,-1.3,23,Tue
2017-12-26,15,246,262,-2,15,Tue
2017-12-26,16,282,271,-1.6,20,Tue
2017-12-26,17,350,246,-1.9,17,Tue
2017-12-26,18,481,282,-1.9,17,Tue
2017-12-26,19,317,350,-3.6,20,Tue
2017-12-26,20,252,481,-4.7,23,Tue
2017-12-26,21,220,317,-5.4,27,Tue
2017-12-26,22,213,252,-6.1,32,Tue
2017-12-26,23,156,220,-6.6,39,Tue
2017-12-27,0,133,213,-7.2,38,Wed
2017-12-27,1,142,156,-7.5,37,Wed
2017-12-27,2,93,133,-7.9,37,Wed
2017-12-27,3,81,142,-8.2,39,Wed
2017-12-27,4,55,93,-8.6,37,Wed
2017-12-27,5,66,81,-9.1,37,Wed
2017-12-27,6,105,55,-9.1,33,Wed
2017-12-27,7,262,66,-9.4,36,Wed
2017-12-27,8,502,105,-9.8,37,Wed
2017-12-27,9,279,262,-10.1,38,Wed
2017-12-27,10,146,502,-10.2,35,Wed
2017-12-27,11,213,279,-9.8,33,Wed
2017-12-27,12,230,146,-8.5,29,Wed
2017-12-27,13,258,213,-6.8,28,Wed
2017-12-27,14,231,230,-5.5,21,Wed
2017-12-27,15,228,258,-4.7,18,Wed
2017-12-27,16,269,231,-4,18,Wed
2017-12-27,17,314,228,-3.1,16,Wed
2017-12-27,18,466,269,-3.2,23,Wed
2017-12-27,19,315,314,-4.2,26,Wed
2017-12-27,20,262,466,-5.2,32,Wed
2017-12-27,21,242,315,-5.5,31,Wed
2017-12-27,22,243,262,-5.9,34,Wed
2017-12-27,23,216,242,-6.4,34,Wed
2017-12-28,0,164,243,-6.4,36,Thu
2017-12-28,1,169,216,-6.3,39,Thu
2017-12-28,2,163,164,-6.5,41,Thu
2017-12-28,3,86,169,-6.6,39,Thu
2017-12-28,4,50,163,-6.6,34,Thu
2017-12-28,5,61,86,-6,32,Thu
2017-12-28,6,103,50,-5.8,32,Thu
2017-12-28,7,257,61,-5.7,28,Thu
2017-12-28,8,554,103,-5.5,24,Thu
2017-12-28,9,326,257,-5,31,Thu
2017-12-28,10,225,554,-4.7,30,Thu
2017-12-28,11,288,326,-4.3,38,Thu
2017-12-28,12,286,225,-3.4,33,Thu
2017-12-28,13,301,288,-2.1,34,Thu
2017-12-28,14,311,286,-0.8,38,Thu
2017-12-28,15,303,301,0.8,46,Thu
2017-12-28,16,390,311,0.8,55,Thu
2017-12-28,17,407,303,0.4,57,Thu
2017-12-28,18,552,390,0.3,57,Thu
2017-12-28,19,402,407,0.2,58,Thu
2017-12-28,20,319,552,-0.6,62,Thu
2017-12-28,21,332,402,-0.4,62,Thu
2017-12-28,22,285,319,-0.3,62,Thu
2017-12-28,23,260,332,-0.2,62,Thu
2017-12-29,0,233,285,0,63,Fri
2017-12-29,1,269,260,0.1,63,Fri
2017-12-29,2,210,233,0.2,63,Fri
2017-12-29,3,135,269,0.3,63,Fri
2017-12-29,4,85,210,0.5,63,Fri
2017-12-29,5,67,135,0.6,64,Fri
2017-12-29,6,128,85,0.6,65,Fri
2017-12-29,7,289,67,0.7,66,Fri
2017-12-29,8,636,128,0.8,68,Fri
2017-12-29,9,353,289,0.9,67,Fri
2017-12-29,10,252,636,1,68,Fri
2017-12-29,11,317,353,1.2,67,Fri
2017-12-29,12,363,252,1.9,65,Fri
2017-12-29,13,370,317,3.1,62,Fri
2017-12-29,14,419,363,4.3,62,Fri
2017-12-29,15,426,370,5.2,58,Fri
2017-12-29,16,504,419,5.7,54,Fri
2017-12-29,17,534,426,5.7,53,Fri
2017-12-29,18,574,504,5.4,56,Fri
2017-12-29,19,395,534,4.5,59,Fri
2017-12-29,20,292,574,3.6,62,Fri
2017-12-29,21,282,395,2.7,68,Fri
2017-12-29,22,294,292,1.7,73,Fri
2017-12-29,23,236,282,1,77,Fri
2017-12-30,0,240,294,0.8,77,Sat
2017-12-30,1,234,236,0.3,80,Sat
2017-12-30,2,192,240,-0.4,83,Sat
2017-12-30,3,127,234,-0.5,83,Sat
2017-12-30,4,86,192,-0.9,84,Sat
2017-12-30,5,52,127,-1.1,83,Sat
2017-12-30,6,62,86,-1.1,83,Sat
2017-12-30,7,88,52,-1.2,81,Sat
2017-12-30,8,162,62,-1.1,81,Sat
2017-12-30,9,224,88,-0.7,79,Sat
2017-12-30,10,208,162,-0.4,78,Sat
2017-12-30,11,237,224,0.2,76,Sat
2017-12-30,12,274,208,0.8,73,Sat
2017-12-30,13,333,237,2,69,Sat
2017-12-30,14,356,274,3.2,64,Sat
2017-12-30,15,337,333,4,62,Sat
2017-12-30,16,345,356,4.3,60,Sat
2017-12-30,17,183,337,4.3,61,Sat
2017-12-30,18,45,345,4.1,63,Sat
2017-12-30,19,40,183,3.8,64,Sat
2017-12-30,20,66,45,3,84,Sat
2017-12-30,21,64,40,2.3,89,Sat
2017-12-30,22,30,66,1.9,90,Sat
2017-12-30,23,42,64,1.8,92,Sat
2017-12-31,0,43,30,1.8,92,Sun
2017-12-31,1,43,42,1.4,92,Sun
2017-12-31,2,65,43,0.9,95,Sun
2017-12-31,3,65,43,0.5,95,Sun
2017-12-31,4,32,65,0.4,95,Sun
2017-12-31,5,22,65,0.3,91,Sun
2017-12-31,6,25,32,-0.2,87,Sun
2017-12-31,7,39,22,-0.8,85,Sun
2017-12-31,8,84,25,-1.3,84,Sun
2017-12-31,9,103,39,-1.8,86,Sun
2017-12-31,10,110,84,-2.1,86,Sun
2017-12-31,11,142,103,-1.9,82,Sun
2017-12-31,12,209,110,-0.5,73,Sun
2017-12-31,13,267,142,0.8,62,Sun
2017-12-31,14,262,209,1.4,47,Sun
2017-12-31,15,300,267,2.5,36,Sun
2017-12-31,16,272,262,3,28,Sun
2017-12-31,17,240,300,3.1,25,Sun
2017-12-31,18,215,272,2.7,26,Sun
2017-12-31,19,163,240,1.7,30,Sun
2017-12-31,20,161,215,0.7,31,Sun
2017-12-31,21,179,163,0,31,Sun
2017-12-31,22,155,161,-1,32,Sun
2017-12-31,23,227,179,-1.6,35,Sun
2018-01-01,0,206,155,-2.1,36,Mon
2018-01-01,1,230,227,-2.6,40,Mon
2018-01-01,2,178,206,-3.2,40,Mon
2018-01-01,3,119,230,-3.3,41,Mon
2018-01-01,4,62,178,-3.7,42,Mon
2018-01-01,5,61,119,-4,44,Mon
2018-01-01,6,65,62,-4.2,53,Mon
2018-01-01,7,81,61,-4.4,54,Mon
2018-01-01,8,89,65,-4.5,51,Mon
2018-01-01,9,121,81,-4.7,56,Mon
2018-01-01,10,139,89,-5,55,Mon
2018-01-01,11,169,121,-4.3,39,Mon
2018-01-01,12,225,139,-1.6,32,Mon
2018-01-01,13,248,169,0.1,27,Mon
2018-01-01,14,298,225,1.5,20,Mon
2018-01-01,15,344,248,2.4,22,Mon
2018-01-01,16,310,298,3.7,24,Mon
2018-01-01,17,271,344,3,27,Mon
2018-01-01,18,218,310,3,28,Mon
2018-01-01,19,125,271,1.8,33,Mon
2018-01-01,20,206,218,0.8,34,Mon
2018-01-01,21,203,125,-0.1,39,Mon
2018-01-01,22,168,206,-0.3,40,Mon
2018-01-01,23,154,203,-0.9,44,Mon
2018-01-02,0,148,168,-1.3,48,Tue
2018-01-02,1,108,154,-1.6,51,Tue
2018-01-02,2,69,148,-1.8,54,Tue
2018-01-02,3,41,108,-2.1,56,Tue
2018-01-02,4,31,69,-2.3,62,Tue
2018-01-02,5,58,41,-2.5,62,Tue
2018-01-02,6,139,31,-2.7,67,Tue
2018-01-02,7,344,58,-3.1,67,Tue
2018-01-02,8,655,139,-3.2,67,Tue
2018-01-02,9,315,344,-3.2,69,Tue
2018-01-02,10,208,655,-3.4,71,Tue
2018-01-02,11,269,315,-3.1,66,Tue
2018-01-02,12,293,208,-1.4,50,Tue
2018-01-02,13,273,269,-0.4,40,Tue
2018-01-02,14,302,293,0.9,29,Tue
2018-01-02,15,295,273,1.5,23,Tue
2018-01-02,16,320,302,1.7,20,Tue
2018-01-02,17,373,295,1.5,22,Tue
2018-01-02,18,675,320,1.3,23,Tue
2018-01-02,19,403,373,0.3,27,Tue
2018-01-02,20,364,675,-0.8,24,Tue
2018-01-02,21,304,403,-1.3,28,Tue
2018-01-02,22,273,364,-1.9,26,Tue
2018-01-02,23,186,304,-2.6,28,Tue
2018-01-03,0,160,273,-3.4,33,Wed
2018-01-03,1,130,186,-3.8,35,Wed
2018-01-03,2,110,160,-4.3,38,Wed
2018-01-03,3,67,130,-5,42,Wed
2018-01-03,4,43,110,-5.5,43,Wed
2018-01-03,5,67,67,-6.1,45,Wed
2018-01-03,6,137,43,-6.1,45,Wed
2018-01-03,7,308,67,-6.4,47,Wed
2018-01-03,8,670,137,-6.7,48,Wed
2018-01-03,9,342,308,-6.9,48,Wed
2018-01-03,10,213,670,-7,49,Wed
2018-01-03,11,267,342,-6.8,44,Wed
2018-01-03,12,297,213,-5.6,38,Wed
2018-01-03,13,279,267,-4.5,36,Wed
2018-01-03,14,270,297,-3.4,32,Wed
2018-01-03,15,286,279,-2.2,31,Wed
2018-01-03,16,299,270,-1.5,30,Wed
2018-01-03,17,382,286,-1.1,29,Wed
2018-01-03,18,637,299,-0.4,30,Wed
2018-01-03,19,431,382,-1.9,35,Wed
2018-01-03,20,294,637,-3.1,39,Wed
2018-01-03,21,335,431,-3.7,41,Wed
2018-01-03,22,291,294,-3.9,44,Wed
2018-01-03,23,197,335,-4.3,47,Wed
2018-01-04,0,159,291,-5.2,53,Thu
2018-01-04,1,150,197,-5.9,54,Thu
2018-01-04,2,123,159,-6.3,54,Thu
2018-01-04,3,57,150,-6.9,56,Thu
2018-01-04,4,38,123,-7.3,57,Thu
2018-01-04,5,66,57,-7.4,54,Thu
2018-01-04,6,120,38,-7.5,55,Thu
2018-01-04,7,302,66,-7.6,49,Thu
2018-01-04,8,646,120,-7.6,47,Thu
2018-01-04,9,340,302,-8.1,51,Thu
2018-01-04,10,197,646,-8.6,55,Thu
2018-01-04,11,264,340,-7.9,48,Thu
2018-01-04,12,290,197,-6.4,43,Thu
2018-01-04,13,284,264,-4.4,40,Thu
2018-01-04,14,262,290,-2.9,33,Thu
2018-01-04,15,281,284,-2,32,Thu
2018-01-04,16,309,262,-0.8,32,Thu
2018-01-04,17,397,281,-1.2,31,Thu
2018-01-04,18,603,309,-1.4,34,Thu
2018-01-04,19,417,397,-2.1,37,Thu
2018-01-04,20,311,603,-2.6,38,Thu
2018-01-04,21,310,417,-2.7,39,Thu
2018-01-04,22,306,311,-2.8,39,Thu
2018-01-04,23,221,310,-3.1,41,Thu
2018-01-05,0,202,306,-3.6,46,Fri
2018-01-05,1,170,221,-4,48,Fri
2018-01-05,2,118,202,-4.7,52,Fri
2018-01-05,3,67,170,-5.1,51,Fri
2018-01-05,4,47,118,-5.3,52,Fri
2018-01-05,5,75,67,-5.5,56,Fri
2018-01-05,6,123,47,-5.1,55,Fri
2018-01-05,7,327,75,-5.1,55,Fri
2018-01-05,8,665,123,-5.1,54,Fri
2018-01-05,9,354,327,-5.3,53,Fri
2018-01-05,10,232,665,-5.3,51,Fri
2018-01-05,11,308,354,-4.7,49,Fri
2018-01-05,12,362,232,-3.3,50,Fri
2018-01-05,13,312,308,-0.7,45,Fri
2018-01-05,14,343,362,-0.3,45,Fri
2018-01-05,15,333,312,0.9,43,Fri
2018-01-05,16,329,343,1.4,41,Fri
2018-01-05,17,446,333,1.5,34,Fri
2018-01-05,18,635,329,1,34,Fri
2018-01-05,19,443,446,-0.6,45,Fri
2018-01-05,20,322,635,-1.8,44,Fri
2018-01-05,21,284,443,-2.5,49,Fri
2018-01-05,22,281,322,-3.4,51,Fri
2018-01-05,23,189,284,-3.5,53,Fri
2018-01-06,0,184,281,-3.8,53,Sat
2018-01-06,1,222,189,-3.6,50,Sat
2018-01-06,2,176,184,-4.3,52,Sat
2018-01-06,3,103,222,-4.8,54,Sat
2018-01-06,4,61,176,-5.5,56,Sat
2018-01-06,5,48,103,-5.6,56,Sat
2018-01-06,6,69,61,-5.9,61,Sat
2018-01-06,7,105,48,-6.1,64,Sat
2018-01-06,8,186,69,-6.5,67,Sat
2018-01-06,9,221,105,-6.6,65,Sat
2018-01-06,10,204,186,-6.5,62,Sat
2018-01-06,11,245,221,-5.8,49,Sat
2018-01-06,12,283,204,-3.5,39,Sat
2018-01-06,13,356,245,-1.6,35,Sat
2018-01-06,14,370,283,0,35,Sat
2018-01-06,15,373,356,0.9,28,Sat
2018-01-06,16,352,370,1.8,29,Sat
2018-01-06,17,354,373,2.3,27,Sat
2018-01-06,18,271,352,2.7,27,Sat
2018-01-06,19,207,354,1.1,31,Sat
2018-01-06,20,189,271,-0.6,37,Sat
2018-01-06,21,214,207,-1.2,37,Sat
2018-01-06,22,218,189,-2.1,41,Sat
2018-01-06,23,169,214,-2.5,47,Sat
2018-01-07,0,192,218,-2.6,47,Sun
2018-01-07,1,162,169,-3.2,50,Sun
2018-01-07,2,128,192,-3.8,48,Sun
2018-01-07,3,102,162,-3.9,51,Sun
2018-01-07,4,62,128,-4.4,53,Sun
2018-01-07,5,40,102,-4.8,56,Sun
2018-01-07,6,38,62,-5.1,60,Sun
2018-01-07,7,60,40,-5.6,58,Sun
2018-01-07,8,122,38,-5.5,52,Sun
2018-01-07,9,143,60,-5.6,58,Sun
2018-01-07,10,179,122,-5.3,53,Sun
2018-01-07,11,214,143,-3.8,49,Sun
2018-01-07,12,278,179,-1.8,40,Sun
2018-01-07,13,265,214,0.5,35,Sun
2018-01-07,14,331,278,1.1,34,Sun
2018-01-07,15,368,265,1.4,34,Sun
2018-01-07,16,333,331,1.9,32,Sun
2018-01-07,17,349,368,2.7,31,Sun
2018-01-07,18,270,333,2.6,32,Sun
2018-01-07,19,246,349,2.3,33,Sun
2018-01-07,20,233,270,1.8,34,Sun
2018-01-07,21,236,246,1.6,35,Sun
2018-01-07,22,214,233,1.3,38,Sun
2018-01-07,23,149,236,1.2,39,Sun
2018-01-08,0,149,214,1.1,40,Mon
2018-01-08,1,109,149,1.1,39,Mon
2018-01-08,2,77,149,0.9,42,Mon
2018-01-08,3,53,109,0.9,42,Mon
2018-01-08,4,46,77,0.8,42,Mon
2018-01-08,5,67,53,0.9,43,Mon
2018-01-08,6,159,46,1,43,Mon
2018-01-08,7,374,67,0.8,42,Mon
2018-01-08,8,701,159,0.8,45,Mon
2018-01-08,9,387,374,0.7,44,Mon
2018-01-08,10,253,701,0.7,45,Mon
2018-01-08,11,278,387,0.8,47,Mon
2018-01-08,12,356,253,1.3,43,Mon
2018-01-08,13,303,278,1.7,37,Mon
2018-01-08,14,349,356,2.7,33,Mon
2018-01-08,15,318,303,3,32,Mon
2018-01-08,16,353,349,3.4,31,Mon
2018-01-08,17,385,318,3.9,33,Mon
2018-01-08,18,316,353,3.5,36,Mon
2018-01-08,19,127,385,2.7,50,Mon
2018-01-08,20,144,316,1.5,70,Mon
2018-01-08,21,146,127,0.9,88,Mon
2018-01-08,22,149,144,1,89,Mon
2018-01-08,23,112,146,0.7,77,Mon
2018-01-09,0,100,149,0.1,68,Tue
2018-01-09,1,107,112,-0.6,62,Tue
2018-01-09,2,75,100,-1.2,67,Tue
2018-01-09,3,52,107,-1.9,69,Tue
2018-01-09,4,38,75,-2.9,66,Tue
2018-01-09,5,52,52,-3.4,67,Tue
2018-01-09,6,126,38,-4.3,59,Tue
2018-01-09,7,245,52,-5.1,48,Tue
2018-01-09,8,554,126,-5.6,52,Tue
2018-01-09,9,320,245,-5.9,57,Tue
2018-01-09,10,190,554,-6,64,Tue
2018-01-09,11,247,320,-6,61,Tue
2018-01-09,12,262,190,-4.8,57,Tue
2018-01-09,13,265,247,-3.9,51,Tue
2018-01-09,14,265,262,-2.7,45,Tue
2018-01-09,15,257,265,-2.6,45,Tue
2018-01-09,16,262,265,-1.8,45,Tue
2018-01-09,17,332,257,-2.4,51,Tue
2018-01-09,18,558,262,-2.4,56,Tue
2018-01-09,19,364,332,-2.9,66,Tue
2018-01-09,20,302,558,-3.8,58,Tue
2018-01-09,21,281,364,-4.5,57,Tue
2018-01-09,22,166,302,-4.9,59,Tue
2018-01-09,23,80,281,-4.8,59,Tue
2018-01-10,0,61,166,-4.2,67,Wed
2018-01-10,1,78,80,-4.9,80,Wed
2018-01-10,2,63,61,-5.2,82,Wed
2018-01-10,3,40,78,-5.6,75,Wed
2018-01-10,4,31,63,-5.7,72,Wed
2018-01-10,5,39,40,-6.1,70,Wed
2018-01-10,6,84,31,-6.6,72,Wed
2018-01-10,7,158,39,-7.3,75,Wed
2018-01-10,8,387,84,-7.7,74,Wed
2018-01-10,9,225,158,-8,70,Wed
2018-01-10,10,150,387,-7.9,67,Wed
2018-01-10,11,168,225,-7.7,62,Wed
2018-01-10,12,217,150,-6.9,53,Wed
2018-01-10,13,207,168,-6.4,49,Wed
2018-01-10,14,177,217,-5.6,44,Wed
2018-01-10,15,193,207,-5.1,43,Wed
2018-01-10,16,196,177,-5.3,37,Wed
2018-01-10,17,266,193,-5.3,33,Wed
2018-01-10,18,437,196,-5.4,30,Wed
2018-01-10,19,259,266,-6.5,34,Wed
2018-01-10,20,207,437,-7.8,32,Wed
2018-01-10,21,214,259,-8.5,35,Wed
2018-01-10,22,165,207,-8.9,41,Wed
2018-01-10,23,139,214,-9.4,47,Wed
2018-01-11,0,98,165,-9.7,51,Thu
2018-01-11,1,100,139,-10.2,53,Thu
2018-01-11,2,89,98,-10.3,54,Thu
2018-01-11,3,38,100,-10.6,55,Thu
2018-01-11,4,33,89,-10.9,57,Thu
2018-01-11,5,42,38,-11.2,59,Thu
2018-01-11,6,82,33,-11.5,57,Thu
2018-01-11,7,203,42,-11.9,61,Thu
2018-01-11,8,443,82,-12,61,Thu
2018-01-11,9,227,203,-12.3,59,Thu
2018-01-11,10,152,443,-12.6,61,Thu
2018-01-11,11,146,227,-12,53,Thu
2018-01-11,12,187,152,-11.1,46,Thu
2018-01-11,13,178,146,-10.2,41,Thu
2018-01-11,14,187,187,-8.6,40,Thu
2018-01-11,15,181,178,-8.6,41,Thu
2018-01-11,16,179,187,-7.4,38,Thu
2018-01-11,17,219,181,-8.3,42,Thu
2018-01-11,18,352,179,-8.2,39,Thu
2018-01-11,19,251,219,-9.3,43,Thu
2018-01-11,20,177,352,-10.4,43,Thu
2018-01-11,21,162,251,-10.9,44,Thu
2018-01-11,22,172,177,-11.6,49,Thu
2018-01-11,23,119,162,-12.4,51,Thu
2018-01-12,0,105,172,-12.9,52,Fri
2018-01-12,1,99,119,-13.2,51,Fri
2018-01-12,2,83,105,-13.6,49,Fri
2018-01-12,3,42,99,-13.7,47,Fri
2018-01-12,4,30,83,-13.8,43,Fri
2018-01-12,5,35,42,-14.1,45,Fri
2018-01-12,6,92,30,-14.3,45,Fri
2018-01-12,7,189,35,-14.6,45,Fri
2018-01-12,8,419,92,-14.9,45,Fri
2018-01-12,9,196,189,-15.1,45,Fri
2018-01-12,10,119,419,-15.1,44,Fri
2018-01-12,11,140,196,-14.9,40,Fri
2018-01-12,12,178,119,-13,37,Fri
2018-01-12,13,177,140,-11.2,31,Fri
2018-01-12,14,173,178,-9.6,27,Fri
2018-01-12,15,177,177,-8.2,29,Fri
2018-01-12,16,196,173,-7.2,28,Fri
2018-01-12,17,259,177,-6.5,26,Fri
2018-01-12,18,405,196,-5.8,21,Fri
2018-01-12,19,273,259,-6.5,22,Fri
2018-01-12,20,210,405,-7.5,28,Fri
2018-01-12,21,184,273,-8.2,32,Fri
2018-01-12,22,186,210,-7.9,31,Fri
2018-01-12,23,144,184,-7.4,33,Fri
2018-01-13,0,152,186,-6.9,39,Sat
2018-01-13,1,168,144,-6.7,36,Sat
2018-01-13,2,145,152,-6.6,39,Sat
2018-01-13,3,77,168,-6.5,45,Sat
2018-01-13,4,47,145,-6.4,40,Sat
2018-01-13,5,40,77,-6.5,42,Sat
2018-01-13,6,42,47,-6.4,46,Sat
2018-01-13,7,43,40,-6.3,51,Sat
2018-01-13,8,67,42,-6.4,59,Sat
2018-01-13,9,102,43,-6.5,68,Sat
2018-01-13,10,106,67,-6.5,72,Sat
2018-01-13,11,133,102,-6.3,76,Sat
2018-01-13,12,174,106,-5.5,72,Sat
2018-01-13,13,212,133,-4.8,70,Sat
2018-01-13,14,215,174,-3.7,66,Sat
2018-01-13,15,251,212,-2.5,62,Sat
2018-01-13,16,249,215,-1.8,62,Sat
2018-01-13,17,277,251,-1.5,62,Sat
2018-01-13,18,223,249,-1.2,63,Sat
2018-01-13,19,167,277,-1.4,68,Sat
2018-01-13,20,158,223,-2.6,73,Sat
2018-01-13,21,156,167,-3.3,76,Sat
2018-01-13,22,168,158,-3.9,78,Sat
2018-01-13,23,131,156,-4.1,79,Sat
2018-01-14,0,149,168,-4.3,81,Sun
2018-01-14,1,150,131,-4.4,81,Sun
2018-01-14,2,111,149,-4.4,81,Sun
2018-01-14,3,79,150,-3.7,79,Sun
2018-01-14,4,48,111,-3.5,78,Sun
2018-01-14,5,29,79,-3.6,78,Sun
2018-01-14,6,49,48,-4,79,Sun
2018-01-14,7,59,29,-4.2,79,Sun
2018-01-14,8,81,49,-4.3,79,Sun
2018-01-14,9,118,59,-4.4,80,Sun
2018-01-14,10,134,81,-3.8,79,Sun
2018-01-14,11,174,118,-3.4,77,Sun
2018-01-14,12,226,134,-2.1,72,Sun
2018-01-14,13,272,174,-0.5,64,Sun
2018-01-14,14,304,226,1.2,58,Sun
2018-01-14,15,353,272,3,52,Sun
2018-01-14,16,366,304,3.7,53,Sun
2018-01-14,17,302,353,4.6,50,Sun
2018-01-14,18,250,366,5.3,49,Sun
2018-01-14,19,208,302,4.5,51,Sun
2018-01-14,20,210,250,4.1,53,Sun
2018-01-14,21,213,208,3.9,54,Sun
2018-01-14,22,196,210,3.5,55,Sun
2018-01-14,23,144,213,3.1,58,Sun
2018-01-15,0,171,196,2.8,60,Mon
2018-01-15,1,122,144,2.7,60,Mon
2018-01-15,2,74,171,3,60,Mon
2018-01-15,3,58,122,3,62,Mon
2018-01-15,4,38,74,3.6,65,Mon
2018-01-15,5,55,58,4.4,70,Mon
2018-01-15,6,82,38,4.9,73,Mon
2018-01-15,7,209,55,5,76,Mon
2018-01-15,8,444,82,4.9,83,Mon
2018-01-15,9,303,209,4.4,87,Mon
2018-01-15,10,212,444,4.1,85,Mon
2018-01-15,11,254,303,3.9,86,Mon
2018-01-15,12,311,212,4.2,82,Mon
2018-01-15,13,309,254,4.7,75,Mon
2018-01-15,14,306,311,6.2,64,Mon
2018-01-15,15,349,309,6.1,61,Mon
2018-01-15,16,365,306,7.1,52,Mon
2018-01-15,17,455,349,7.4,38,Mon
2018-01-15,18,555,365,7.5,37,Mon
2018-01-15,19,444,455,6.5,40,Mon
2018-01-15,20,321,555,5.2,44,Mon
2018-01-15,21,334,444,4.4,53,Mon
2018-01-15,22,333,321,3.7,58,Mon
2018-01-15,23,230,334,3.4,59,Mon
2018-01-16,0,212,333,3,61,Tue
2018-01-16,1,207,230,2.4,63,Tue
2018-01-16,2,141,212,1.8,67,Tue
2018-01-16,3,81,207,1.2,64,Tue
2018-01-16,4,51,141,0.5,72,Tue
2018-01-16,5,58,81,0.3,70,Tue
2018-01-16,6,140,51,0.8,65,Tue
2018-01-16,7,318,58,1.1,64,Tue
2018-01-16,8,650,140,1.2,69,Tue
2018-01-16,9,376,318,1.1,69,Tue
2018-01-16,10,221,650,1.2,68,Tue
2018-01-16,11,256,376,1.9,65,Tue
2018-01-16,12,276,221,2.7,60,Tue
2018-01-16,13,296,256,3.9,57,Tue
2018-01-16,14,276,276,5.2,52,Tue
2018-01-16,15,250,296,5.8,47,Tue
2018-01-16,16,277,276,6.5,43,Tue
2018-01-16,17,381,250,6.3,40,Tue
2018-01-16,18,592,277,5.8,50,Tue
2018-01-16,19,409,381,5.2,58,Tue
2018-01-16,20,332,592,4.9,59,Tue
2018-01-16,21,342,409,4.6,57,Tue
2018-01-16,22,321,332,4.5,58,Tue
2018-01-16,23,242,342,4.3,56,Tue
2018-01-17,0,204,321,4,57,Wed
2018-01-17,1,183,242,3.9,60,Wed
2018-01-17,2,140,204,3.5,62,Wed
2018-01-17,3,75,183,3.3,64,Wed
2018-01-17,4,55,140,3.1,65,Wed
2018-01-17,5,72,75,3,67,Wed
2018-01-17,6,115,55,3,68,Wed
2018-01-17,7,272,72,2.9,66,Wed
2018-01-17,8,537,115,2.7,71,Wed
2018-01-17,9,337,272,2.5,71,Wed
2018-01-17,10,212,537,2.6,70,Wed
2018-01-17,11,270,337,3,66,Wed
2018-01-17,12,310,212,4.3,58,Wed
2018-01-17,13,273,270,6,51,Wed
2018-01-17,14,258,310,8.1,51,Wed
2018-01-17,15,278,273,8,54,Wed
2018-01-17,16,314,258,7.7,54,Wed
2018-01-17,17,380,278,8.5,49,Wed
2018-01-17,18,501,314,8.3,54,Wed
2018-01-17,19,360,380,7.2,57,Wed
2018-01-17,20,286,501,5.2,62,Wed
2018-01-17,21,320,360,4.2,68,Wed
2018-01-17,22,313,286,3.5,72,Wed
2018-01-17,23,227,320,3.1,74,Wed
2018-01-18,0,215,313,2.8,74,Thu
2018-01-18,1,190,227,2.7,74,Thu
2018-01-18,2,137,215,2.7,73,Thu
2018-01-18,3,95,190,3.2,72,Thu
2018-01-18,4,50,137,3.3,73,Thu
2018-01-18,5,68,95,3.6,74,Thu
2018-01-18,6,107,50,3.3,80,Thu
2018-01-18,7,279,68,2.6,82,Thu
2018-01-18,8,537,107,2.2,82,Thu
2018-01-18,9,305,279,1.5,86,Thu
2018-01-18,10,188,537,1.1,86,Thu
2018-01-18,11,261,305,1.2,84,Thu
2018-01-18,12,267,188,1.4,81,Thu
2018-01-18,13,307,261,1.8,75,Thu
2018-01-18,14,301,267,2.5,72,Thu
2018-01-18,15,269,307,3.5,54,Thu
2018-01-18,16,328,301,4.4,42,Thu
2018-01-18,17,416,269,4.2,36,Thu
2018-01-18,18,506,328,3.6,42,Thu
2018-01-18,19,365,416,2.8,46,Thu
2018-01-18,20,303,506,2,39,Thu
2018-01-18,21,339,365,1.5,41,Thu
2018-01-18,22,318,303,1.1,44,Thu
2018-01-18,23,232,339,0.8,45,Thu
2018-01-19,0,211,318,0.7,45,Fri
2018-01-19,1,207,232,0.6,47,Fri
2018-01-19,2,140,211,0.3,45,Fri
2018-01-19,3,93,207,0,43,Fri
2018-01-19,4,58,140,-0.3,44,Fri
2018-01-19,5,61,93,-0.6,43,Fri
2018-01-19,6,151,58,-0.7,45,Fri
2018-01-19,7,334,61,-1.4,47,Fri
2018-01-19,8,648,151,-1.8,49,Fri
2018-01-19,9,387,334,-2,49,Fri
2018-01-19,10,255,648,-2.5,50,Fri
2018-01-19,11,283,387,-2.1,42,Fri
